      2008,23-DEC-08,    39.854,  -76.4433
      2008,24-DEC-08,   40.5951,  -75.3538
      2008,19-SEP-08,   40.4253,  -79.9239
      2008,03-NOV-08,   35.1932, -101.7954
      2008,11-JAN-08,   34.2659,   -79.888
      2008,29-FEB-08,   33.8821,  -79.4649
      2008,08-JAN-08,   29.7787,  -97.7854
      2008,14-JAN-08,   32.6684,   -96.783
      2008,24-AUG-08,   35.7936, -100.1777
      2008,19-AUG-08,   33.0115,  -97.5444
      2008,02-DEC-08,   45.1031, -123.3374
      2008,22-JAN-08,   41.2341,  -80.3208
      2008,29-APR-08,   33.2872,  -80.5133
      2008,14-FEB-08,   31.6453,  -97.0973
      2008,16-FEB-08,    33.549,  -97.5058
      2008,16-FEB-08,   32.6213,  -95.9894
      2008,10-JAN-08,   26.0684,  -98.2049
      2008,24-DEC-08,   29.7494,  -95.5031
      2008,26-FEB-08,   40.5938,  -75.3597
      2008,13-FEB-08,   41.1859,  -79.2405
      2008,13-FEB-08,   41.3613,  -75.2096
      2008,15-MAY-08,   35.1104,  -81.5962
      2008,13-AUG-08,    34.536,  -80.9389
      2008,09-APR-08,   40.2262,  -76.0649
      2008,25-JUN-08,   35.0665,  -78.7946
      2008,18-FEB-08,   40.4449,  -95.8406
      2008,16-APR-08,   42.8354,  -76.1235
      2008,11-JUL-08,   32.8382,   -97.359
      2008,29-FEB-08,   39.1647,  -82.7363
      2008,04-MAR-08,   41.6463,   -84.035
      2008,04-DEC-08,   36.3914,  -99.3538
      2008,18-DEC-08,   35.3347,  -99.5973
      2008,31-DEC-08,   36.2979,  -95.8272
      2008,15-DEC-08,   36.8625,  -89.5633
      2008,23-DEC-08,    38.821,   -91.188
      2008,26-MAR-08,   39.9384,  -82.3092
      2008,17-JUL-08,   35.4644,  -97.4418
      2008,17-MAR-08,   42.1054,  -97.2475
      2008,13-APR-08,   40.6543,  -96.8884
      2008,15-OCT-08,   40.4127,  -75.3417
      2008,25-OCT-08,   40.1705,  -77.5662
      2008,09-JUL-08,    35.602,  -77.3873
      2008,27-AUG-08,   41.0151,  -96.1578
      2008,14-AUG-08,    36.274,  -83.1244
      2008,12-DEC-08,   40.0598,  -81.1626
      2008,23-DEC-08,   40.6065,  -83.0905
      2008,29-MAY-08,          ,
      2008,04-SEP-08,    36.034,  -88.1126
      2008,08-JUN-08,     31.36,  -96.0159
      2008,30-MAY-08,   30.7171, -102.9242
      2008,13-SEP-08,   36.5535,  -96.1414
      2008,15-SEP-08,   35.8671,  -97.5857
      2008,05-OCT-08,   35.2025,  -95.6267
      2008,08-DEC-08,   35.5521,  -86.3034
      2008,19-NOV-08,   35.6348,  -88.8088
      2007,27-AUG-07,          ,
      2007,31-JUL-07,41.7212611,-88.0426639
      2007,09-FEB-07,34.0494333,-85.3569722
      2007,16-FEB-07,31.1407028,-82.2752889
      2007,29-JUN-07, 33.615225,-83.8416167
      2007,07-DEC-07,38.3768944,-97.4637972
      2007,24-OCT-07,          ,
      2007,18-DEC-07,41.5061556,-87.7902278
      2007,26-OCT-07,39.0275167,-76.0262111
      2007,31-DEC-07,          ,
      2007,01-NOV-07,31.0014722,-82.8611389
      2007,15-DEC-07,   41.5886,-87.7330417
      2007,11-JAN-07,39.7418917,-86.1376861
      2007,03-MAR-07,          ,
      2007,30-APR-07, 38.648725,-85.118625
      2007,01-APR-07, 41.453975,-86.4666389
      2007,10-APR-07,38.4059417,-87.5960417
